        2291           2
 0 1
  -9.903487552536127   0.000050000000000   0.000091443276321   0.000000013716727
  -9.897505480858580   0.000050300000000   0.000091991935985   0.000000013881822
  -9.891523409181033   0.000050601800000   0.000092543887607   0.000000014048903
  -9.885541337503485   0.000050905410800   0.000093099150939   0.000000014217996
  -9.879559265825938   0.000051210843265   0.000093657745851   0.000000014389124
  -9.873577194148391   0.000051518108324   0.000094219692332   0.000000014562311
  -9.867595122470844   0.000051827216974   0.000094785010492   0.000000014737583
  -9.861613050793295   0.000052138180276   0.000095353720561   0.000000014914965
  -9.855630979115748   0.000052451009358   0.000095925842891   0.000000015094481
  -9.849648907438201   0.000052765715414   0.000096501397954   0.000000015276158
  -9.843666835760652   0.000053082309706   0.000097080406348   0.000000015460022
  -9.837684764083106   0.000053400803565   0.000097662888792   0.000000015646099
  -9.831702692405559   0.000053721208386   0.000098248866131   0.000000015834416
  -9.825720620728010   0.000054043535636   0.000098838359334   0.000000016024999
  -9.819738549050463   0.000054367796850   0.000099431389496   0.000000016217875
  -9.813756477372916   0.000054694003631   0.000100027977839   0.000000016413074
  -9.807774405695369   0.000055022167653   0.000100628145712   0.000000016610622
  -9.801792334017820   0.000055352300659   0.000101231914592   0.000000016810547
  -9.795810262340273   0.000055684414463   0.000101839306086   0.000000017012879
  -9.789828190662726   0.000056018520950   0.000102450341928   0.000000017217646
  -9.783846118985178   0.000056354632075   0.000103065043986   0.000000017424877
  -9.777864047307631   0.000056692759868   0.000103683434256   0.000000017634603
  -9.771881975630084   0.000057032916427   0.000104305534867   0.000000017846853
  -9.765899903952537   0.000057375113926   0.000104931368082   0.000000018061658
  -9.759917832274988   0.000057719364609   0.000105560956296   0.000000018279048
  -9.753935760597441   0.000058065680797   0.000106194322040   0.000000018499055
  -9.747953688919894   0.000058414074882   0.000106831487978   0.000000018721709
  -9.741971617242346   0.000058764559331   0.000107472476912   0.000000018947044
  -9.735989545564799   0.000059117146687   0.000108117311779   0.000000019175090
  -9.730007473887252   0.000059471849567   0.000108766015655   0.000000019405882
  -9.724025402209705   0.000059828680664   0.000109418611755   0.000000019639451
  -9.718043330532156   0.000060187652748   0.000110075123431   0.000000019875831
  -9.712061258854609   0.000060548778665   0.000110735574177   0.000000020115057
  -9.706079187177062   0.000060912071337   0.000111399987628   0.000000020357162
  -9.700097115499513   0.000061277543765   0.000112068387559   0.000000020602181
  -9.694115043821967   0.000061645209028   0.000112740797890   0.000000020850148
  -9.688132972144420   0.000062015080282   0.000113417242683   0.000000021101101
